494 1 1 1030
495 1 1 828
496 1 1 1116
497 1 1 979
498 1 1 2664
499 1 1 390
500 1 1 922
501 1 1 558
502 1 1 2779
503 1 1 1708
504 1 1 702
505 1 1 1070
506 1 1 2492
507 1 1 2248
508 1 1 1511
509 1 1 2893
510 1 1 2403
511 1 1 2107
512 1 1 146
513 1 2 1347 1629
514 1 1 1817
515 1 1 2288
516 1 1 2789
517 1 1 2614
518 1 1 168
519 1 1 357
520 1 1 2162
521 1 1 2450
522 1 2 1278 1921
523 1 1 1773
524 1 1 2861
525 1 1 891
526 1 1 757
527 1 1 622
528 1 1 384
529 1 2 513 2555
530 1 1 2881
531 1 1 2382
532 1 2 1254 2267
533 1 1 1070
534 1 1 1933
535 1 1 2105
536 1 1 2013
537 1 1 579
538 1 1 1350
539 1 1 167
540 1 2 168 436
541 1 1 794
542 1 1 929
543 1 1 2144
544 1 1 2943
545 1 1 230
546 1 1 500
547 1 1 874
548 1 1 2631
549 1 1 1649
550 1 1 594
551 1 1 167
552 1 1 173
553 1 1 1583
554 1 2 1460 1760
555 1 1 383
556 1 1 383
557 1 1 1057
558 1 1 1222
559 1 1 874
560 1 1 2574
561 1 1 1070
562 1 1 150
563 1 1 1070
564 1 1 345
565 1 1 2353
566 1 1 517
567 1 1 226
568 1 1 2894
569 1 1 2945
570 1 1 916
571 1 1 2784
572 1 1 287
573 1 1 2247
574 1 1 2949
575 1 1 2382
576 1 1 2160
577 1 2 920 1131
578 1 2 193 2295
579 1 1 1525
580 1 1 1406
581 1 1 1798
582 1 1 2351
583 1 1 1587
584 1 1 2639
585 1 1 2869
586 1 1 874
587 1 1 2156
588 1 1 1920
589 1 1 158
590 1 1 1055
591 1 1 444
592 1 1 2382
593 1 1 2446
594 1 1 64
595 1 1 741
596 1 1 2144
597 1 1 1683
598 1 1 1452
599 1 1 682
600 1 1 834
601 1 1 1416
602 1 2 796 1967
603 1 1 2016
604 1 1 1598
605 1 1 2730
606 1 1 76
607 1 3 667 793 1347
608 1 1 2377
609 1 2 544 2312
610 1 1 687
611 1 1 2011
612 1 1 2029
613 1 2 920 2375
614 1 1 224
615 1 1 518
616 1 1 2142
617 1 1 1244
618 1 1 1204
619 1 1 2621
620 1 1 2521
621 1 1 1996
622 1 1 374
623 1 1 2496
624 1 1 2353
625 1 1 1593
626 1 1 1446
627 1 1 156
628 1 2 617 1747
629 1 2 1460 1760
630 1 1 2552
631 1 1 1070
632 1 1 1091
633 1 2 1583 2689
634 1 2 58 2348
635 1 1 1658
636 1 1 2183
637 1 2 419 2183
638 1 1 2541
639 1 1 275
640 1 1 275
641 1 1 2399
642 1 1 2485
643 1 1 689
644 1 1 43
645 1 1 1584
646 1 1 922
647 1 1 1147
648 1 1 293
649 1 1 2335
650 1 1 1564
651 1 1 156
652 1 1 296
653 1 1 667
654 1 2 1583 2689
655 1 1 1556
656 1 1 2996
657 1 1 1726
658 1 1 2083
659 1 1 2691
660 1 2 145 2301
661 1 1 64
662 1 1 469
663 1 1 1543
664 1 1 1466
665 1 1 55
666 1 1 419
667 1 2 2310 2528
668 1 1 390
669 1 1 255
670 1 1 2745
671 1 1 2352
672 1 1 1856
673 1 3 69 406 2997
674 1 1 365
675 1 1 1612
676 1 1 2689
677 1 1 2083
678 1 1 156
679 1 1 2486
680 1 1 2651
681 1 1 2446
682 1 1 2804
683 1 1 2429
684 1 1 1988
685 1 2 1503 2017
686 1 2 54 964
687 1 2 998 2533
688 1 1 2123
689 1 1 2370
690 1 1 230
691 1 1 702
692 1 1 1739
693 1 1 1318
694 1 1 1150
695 1 1 1107
696 1 2 1410 1731
697 1 1 839
698 1 2 2599 2826
699 1 1 1042
700 1 1 668
701 1 1 90
702 1 1 563
703 1 1 2809
704 1 1 64
705 1 1 558
706 1 1 1351
707 1 1 2910
708 1 1 630
709 1 1 2228
710 1 1 420
711 1 1 1482
712 1 1 2171
713 1 1 1192
714 1 2 1493 1558
715 1 2 1215 2296
716 1 1 2494
717 1 1 2472
718 1 2 1885 2643
719 1 1 988
720 1 1 1643
721 1 1 709
722 1 1 85
723 1 1 1675
724 1 2 193 2295
725 1 1 643
726 1 1 1404
727 1 1 1840
728 1 1 1489
729 1 1 1647
730 1 1 558
731 1 1 1854
732 1 1 55
733 1 1 853
734 1 1 1194
735 1 1 1585
736 1 1 1782
737 1 1 2874
738 1 1 1817
739 1 1 357
740 1 1 959
741 1 1 1148
742 1 1 1411
743 1 2 308 2236
744 1 1 2689
745 1 1 1496
746 1 1 384
747 1 1 554
748 1 1 702
749 1 1 1701
750 1 1 757
751 1 1 1754
752 1 1 1139
753 1 1 828
754 1 3 98 1669 1735
755 1 1 213
756 1 1 611
757 1 1 213
758 1 1 1287
759 1 1 383
760 1 1 1675
761 1 1 2774
762 1 1 2012
763 1 1 1050
764 1 1 1436
765 1 1 2943
766 1 1 321
767 1 1 2107
768 1 1 1276
769 1 1 2278
770 1 1 564
771 1 1 1584
772 1 1 2630
773 1 1 1751
774 1 1 301
775 1 1 2861
776 1 1 1971
777 1 1 654
778 1 1 779
779 1 1 13
780 1 1 131
781 1 1 2621
782 1 1 2111
783 1 1 685
784 1 1 2265
785 1 1 702
786 1 1 2719
787 1 2 1779 1977
788 1 2 2383 2671
789 1 1 1991
790 1 2 2243 2723
791 1 1 579
792 1 1 1967
793 1 1 1856
794 1 1 160
795 1 1 699
796 1 1 64
797 1 1 1644
798 1 1 2897
799 1 1 2088
800 1 1 585
801 1 1 301
802 1 1 2291
803 1 1 377
804 1 1 2804
805 1 1 554
806 1 1 2558
807 1 1 1440
808 1 2 1231 1684
809 1 2 1779 1977
810 1 1 2879
811 1 1 1629
812 1 1 622
813 1 3 707 1030 1949
814 1 1 650
815 1 1 1644
816 1 1 815
817 1 1 1481
818 1 1 2399
819 1 1 2845
820 1 1 743
821 1 1 273
822 1 1 1649
823 1 1 89
824 1 3 434 461 2009
825 1 1 2789
826 1 1 2664
827 1 1 1739
828 1 1 97
829 1 1 759
830 1 1 1411
831 1 3 29 675 2334
832 1 1 2889
833 1 1 1856
834 1 2 469 1225
835 1 2 346 2651
836 1 1 916
837 1 2 293 1609
838 1 1 2907
839 1 3 377 1443 2520
840 1 1 1856
841 1 1 2521
842 1 3 271 2243 2334
843 1 1 275
844 1 1 308
845 1 1 377
846 1 1 2171
847 1 1 100
848 1 1 800
849 1 1 622
850 1 1 2501
851 1 1 1824
852 1 1 1644
853 1 1 1941
854 1 1 2342
855 1 2 695 1826
856 1 1 1020
857 1 1 419
858 1 1 1967
859 1 1 2997
860 1 1 1315
861 1 1 1010
862 1 1 2463
863 1 1 517
864 1 1 1008
865 1 1 2600
866 1 1 892
867 1 1 431
868 1 1 656
869 1 3 1070 1989 2502
870 1 1 1154
871 1 1 1612
872 1 2 89 773
873 1 1 212
874 1 1 1516
875 1 1 192
876 1 2 2310 2528
877 1 1 1411
878 1 1 293
879 1 1 1411
880 1 1 557
881 1 1 971
882 1 1 1287
883 1 1 1857
884 1 1 2010
885 1 1 1612
886 1 1 1327
887 1 1 1612
888 1 1 2261
889 1 2 1846 2911
890 1 1 472
891 1 1 2582
892 1 1 1562
893 1 1 908
894 1 1 845
895 1 2 1874 2350
896 1 1 1414
897 1 1 196
898 1 3 320 554 1726
899 1 1 1647
900 1 1 1210
901 1 1 801
902 1 1 1811
903 1 3 2301 2877 2967
904 1 1 514
905 1 1 2029
906 1 1 225
907 1 1 1124
908 1 1 293
909 1 1 1134
910 1 1 1840
911 1 1 544
912 1 1 2300
913 1 2 1013 2426
914 1 1 637
915 1 1 2350
916 1 1 378
917 1 1 2871
918 1 1 2206
919 1 1 2945
920 1 1 2333
921 1 2 94 1818
922 1 1 351
923 1 1 1567
924 1 2 3 725
925 1 1 1315
926 1 1 1350
927 1 1 1854
928 1 1 226
929 1 1 702
930 1 2 807 1685
931 1 1 2039
932 1 1 637
933 1 1 2366
934 1 1 1622
935 1 1 2941
936 1 2 1818 2469
937 1 1 2101
938 1 1 1766
939 1 2 90 2272
940 1 1 521
941 1 1 2101
942 1 2 115 942
943 1 1 98
944 1 1 622
945 1 1 887
946 1 1 308
947 1 2 521 1302
948 1 1 2325
949 1 1 743
950 1 1 403
951 1 1 124
952 1 1 158
953 1 1 693
954 1 1 2945
955 1 1 1440
956 1 1 1250
957 1 1 733
958 1 1 1121
959 1 1 137
960 1 1 1443
961 1 2 2152 2348
962 1 1 2014
963 1 1 1181
964 1 1 1504
965 1 1 441
966 1 1 1854
967 1 1 1658
968 1 1 1124
969 1 1 1153
970 1 1 1782
971 1 1 781
972 1 1 1129
973 1 1 1344
974 1 1 1967
975 1 1 487
976 1 1 1230
977 1 1 339
978 1 1 1372
979 1 1 1414
980 1 1 2315
981 1 1 558
982 1 2 1567 2485
983 1 1 2334
984 1 1 2419
985 1 1 1121
986 1 2 2117 2704
987 1 2 334 1832
988 1 1 2823
989 1 3 320 554 1726
990 1 1 2463
991 1 1 49
992 1 1 1674
993 1 2 1583 2689
994 1 1 1649
995 1 1 1751
996 1 1 1767
997 1 1 794
998 1 1 2945
999 1 1 2399
1000 1 1 920
1001 1 1 443
1002 1 1 2404
1003 1 1 275
1004 1 1 1826
1005 1 1 397
1006 1 1 214
1007 1 1 1916
1008 1 1 966
1009 1 1 1989
1010 1 1 2925
1011 1 1 746
1012 1 1 868
1013 1 1 517
1014 1 1 1047
1015 1 1 2386
1016 1 1 1543
1017 1 1 2217
1018 1 1 1598
1019 1 1 2291
1020 1 1 853
1021 1 1 765
1022 1 1 2923
1023 1 3 69 406 2997
1024 1 1 1824
1025 1 1 1689
1026 1 1 2202
1027 1 1 1050
1028 1 1 891
1029 1 1 2125
1030 1 1 180
1031 1 1 2370
1032 1 2 293 1629
1033 1 1 415
1034 1 1 444
1035 1 1 745
1036 1 1 1418
1037 1 1 2907
1038 1 1 434
1039 1 1 1583
1040 1 1 107
1041 1 1 1207
1042 1 2 1034 1277
1043 1 2 2352 2671
1044 1 2 1503 2017
1045 1 1 2210
1046 1 1 1022
1047 1 1 743
1048 1 1 531
1049 1 1 517
1050 1 1 2268
1051 1 1 2252
1052 1 1 471
1053 1 1 792
1054 1 1 1139
1055 1 1 514
1056 1 2 1870 2652
1057 1 1 2101
1058 1 1 1810
1059 1 2 735 1434
1060 1 1 2183
1061 1 2 2116 2779
1062 1 1 275
1063 1 1 1598
1064 1 2 1139 1354
1065 1 1 702
1066 1 1 2083
1067 1 1 1137
1068 1 1 566
1069 1 1 1008
1070 1 1 397
1071 1 1 1327
1072 1 2 978 2463
1073 1 1 868
1074 1 1 1700
1075 1 1 558
1076 1 1 474
1077 1 2 434 2897
1078 1 2 1735 2630
1079 1 1 1658
1080 1 1 1773
1081 1 1 2861
1082 1 1 2770
1083 1 1 2721
1084 1 2 1866 2976
1085 1 2 115 942
1086 1 2 1761 2115
1087 1 1 1396
1088 1 1 1629
1089 1 1 2818
1090 1 1 1649
1091 1 1 1692
1092 1 1 626
1093 1 1 308
1094 1 2 521 1302
1095 1 1 1348
1096 1 1 327
1097 1 1 908
1098 1 1 1403
1099 1 1 746
1100 1 1 2959
1101 1 1 379
1102 1 1 2371
1103 1 1 2704
1104 1 1 1088
1105 1 1 1524
1106 1 1 383
1107 1 2 1696 2715
1108 1 1 1700
1109 1 1 2415
1110 1 1 866
1111 1 1 275
1112 1 2 113 2197
1113 1 1 2426
1114 1 1 986
1115 1 1 1478
1116 1 1 2399
1117 1 1 384
1118 1 2 1157 2714
1119 1 1 1821
1120 1 1 384
1121 1 1 226
1122 1 1 1238
1123 1 1 557
1124 1 1 834
1125 1 1 1136
1126 1 1 2639
1127 1 1 224
1128 1 1 874
1129 1 1 2517
1130 1 1 757
1131 1 1 1793
1132 1 1 648
1133 1 1 531
1134 1 1 663
1135 1 1 1561
1136 1 1 220
1137 1 1 2406
1138 1 1 55
1139 1 1 201
1140 1 1 55
1141 1 1 2580
1142 1 1 1856
1143 1 1 2662
1144 1 1 347
1145 1 3 672 2565 2916
1146 1 1 2415
1147 1 3 585 891 1914
1148 1 2 1735 2630
1149 1 1 1129
1150 1 1 19
1151 1 1 2600
1152 1 1 745
1153 1 1 785
1154 1 2 998 2533
1155 1 1 472
1156 1 1 1139
1157 1 2 242 740
1158 1 1 853
1159 1 1 2364
1160 1 2 920 2375
1161 1 1 1317
1162 1 1 1739
1163 1 1 440
1164 1 1 1937
1165 1 1 2724
1166 1 1 869
1167 1 1 1798
1168 1 2 7 98
1169 1 1 853
1170 1 1 98
1171 1 1 275
1172 1 1 743
1173 1 1 1854
1174 1 1 2454
1175 1 2 670 1075
1176 1 1 1655
1177 1 3 271 2243 2334
1178 1 2 2309 2762
1179 1 1 1637
1180 1 1 1713
1181 1 1 1854
1182 1 1 1267
1183 1 2 828 2901
1184 1 1 1658
1185 1 1 342
1186 1 1 2809
1187 1 1 1446
1188 1 1 1622
1189 1 1 1637
1190 1 2 926 1258
1191 1 1 1598
1192 1 2 926 1258
1193 1 1 1452
1194 1 1 563
1195 1 1 1518
1196 1 2 920 2375
1197 1 1 743
1198 1 1 961
1199 1 1 1197
1200 1 1 2802
1201 1 1 283
1202 1 1 342
1203 1 2 1200 1661
1204 1 1 815
1205 1 1 2029
1206 1 1 1129
1207 1 1 1338
1208 1 1 622
1209 1 1 2945
1210 1 1 741
1211 1 1 810
1212 1 1 2837
1213 1 1 1856
1214 1 1 1761
1215 1 1 734
1216 1 1 1140
1217 1 1 929
1218 1 1 1419
1219 1 1 2252
1220 1 1 498
1221 1 1 1050
1222 1 1 2480
1223 1 1 2382
1224 1 1 1759
1225 1 1 293
1226 1 1 1070
1227 1 2 536 2393
1228 1 1 2675
1229 1 1 557
1230 1 1 1959
1231 1 1 1446
1232 1 1 1413
1233 1 1 1125
1234 1 1 971
1235 1 3 1832 2524 2950
1236 1 1 836
1237 1 1 866
1238 1 1 2485
1239 1 1 2021
1240 1 1 397
1241 1 1 1740
1242 1 1 2350
1243 1 1 1450
1244 1 1 1586
1245 1 1 1413
1246 1 1 650
1247 1 1 1317
1248 1 1 1154
1249 1 1 64
1250 1 1 2681
1251 1 1 124
1252 1 1 1821
1253 1 2 796 2904
1254 1 1 1440
1255 1 1 1585
1256 1 1 563
1257 1 1 2547
1258 1 1 2345
1259 1 1 2217
1260 1 1 419
1261 1 1 517
1262 1 1 2945
1263 1 1 444
1264 1 1 2659
1265 1 2 340 619
1266 1 1 1644
1267 1 1 469
1268 1 1 2333
1269 1 1 815
1270 1 1 876
1271 1 1 1739
1272 1 1 347
1273 1 1 1679
1274 1 1 524
1275 1 1 31
1276 1 1 55
1277 1 1 1404
1278 1 1 1121
1279 1 3 585 891 1914
1280 1 1 929
1281 1 1 713
1282 1 1 1192
1283 1 1 1567
1284 1 1 2719
1285 1 1 1116
1286 1 1 891
1287 1 1 2351
1288 1 1 1382
1289 1 1 20
1290 1 1 64
1291 1 1 1817
1292 1 1 2011
1293 1 1 2610
1294 1 1 746
1295 1 1 2429
1296 1 1 2897
1297 1 1 2047
1298 1 1 472
1299 1 1 1664
1300 1 2 1215 2296
1301 1 1 150
1302 1 1 2413
1303 1 1 1847
1304 1 1 604
1305 1 1 275
1306 1 2 251 2433
1307 1 3 377 1443 2520
1308 1 1 891
1309 1 1 1545
1310 1 1 1810
1311 1 1 1723
1312 1 1 2806
1313 1 1 2243
1314 1 1 58
1315 1 1 1436
1316 1 1 22
1317 1 1 2485
1318 1 1 741
1319 1 2 1818 2469
1320 1 1 1493
1321 1 1 2111
1322 1 1 1141
1323 1 1 1751
1324 1 1 420
1325 1 1 947
1326 1 1 2830
1327 1 2 1414 2210
1328 1 1 989
1329 1 1 212
1330 1 1 101
1331 1 1 2689
1332 1 1 2721
1333 1 1 1936
1334 1 1 2120
1335 1 1 2959
1336 1 1 2315
1337 1 2 99 1937
1338 1 1 1583
1339 1 1 532
1340 1 1 2139
1341 1 1 2247
1342 1 1 794
1343 1 2 1866 2976
1344 1 1 1627
1345 1 1 173
1346 1 1 2012
1347 1 1 1726
1348 1 1 99
1349 1 1 1647
1350 1 1 1332
1351 1 1 415
1352 1 1 2249
1353 1 1 1553
1354 1 1 82
1355 1 1 1631
1356 1 1 971
1357 1 1 2906
1358 1 1 2106
1359 1 1 2252
1360 1 1 611
1361 1 1 421
1362 1 1 875
1363 1 1 2621
1364 1 1 103
1365 1 2 0 2561
1366 1 1 2144
1367 1 1 1427
1368 1 1 2001
1369 1 1 1338
1370 1 1 1457
1371 1 1 839
1372 1 1 1559
1373 1 1 214
1374 1 2 576 1732
1375 1 1 1754
1376 1 1 2581
1377 1 1 286
1378 1 1 1222
1379 1 1 876
1380 1 1 150
1381 1 1 2009
1382 1 1 2748
1383 1 1 2664
1384 1 1 2093
1385 1 1 765
1386 1 2 1006 1710
1387 1 1 66
1388 1 1 1751
1389 1 1 1732
1390 1 1 1771
1391 1 1 2446
1392 1 1 39
1393 1 1 2374
1394 1 1 1008
1395 1 1 1554
1396 1 1 663
1397 1 2 1013 2426
1398 1 1 2818
1399 1 1 2291
1400 1 1 452
1401 1 1 150
1402 1 1 848
1403 1 2 2639 2835
1404 1 1 2975
1405 1 1 2402
1406 1 1 1766
1407 1 1 434
1408 1 1 2944
1409 1 1 866
1410 1 1 2042
1411 1 1 1179
1412 1 1 959
1413 1 2 2117 2704
1414 1 1 1959
1415 1 1 1683
1416 1 1 1222
1417 1 1 419
1418 1 1 2029
1419 1 1 2129
1420 1 1 2011
1421 1 1 2187
1422 1 1 472
1423 1 1 99
1424 1 2 1141 1396
1425 1 1 1121
1426 1 1 1121
1427 1 1 1050
1428 1 2 559 2569
1429 1 1 2107
1430 1 1 741
1431 1 1 1598
1432 1 2 263 733
1433 1 1 1047
1434 1 1 264
1435 1 1 1631
1436 1 1 1361
1437 1 1 2915
1438 1 1 1327
1439 1 1 1853
1440 1 1 753
1441 1 1 444
1442 1 1 330
1443 1 1 1047
1444 1 1 2652
1445 1 1 444
1446 1 4 181 406 663 819
1447 1 1 444
1448 1 1 1162
1449 1 1 1573
1450 1 1 98
1451 1 1 1647
1452 1 2 115 942
1453 1 1 49
1454 1 1 2789
1455 1 1 1350
1456 1 1 2579
1457 1 1 868
1458 1 2 2160 2509
1459 1 1 223
1460 1 1 2064
1461 1 1 538
1462 1 1 1559
1463 1 1 43
1464 1 1 1691
1465 1 1 2351
1466 1 1 255
1467 1 1 82
1468 1 1 2494
1469 1 2 427 2655
1470 1 1 1893
1471 1 1 1213
1472 1 1 2612
1473 1 1 2426
1474 1 1 1137
1475 1 1 1148
1476 1 1 1009
1477 1 1 1309
1478 1 1 2257
1479 1 1 330
1480 1 1 2806
1481 1 1 444
1482 1 1 100
1483 1 2 212 379
1484 1 1 2723
1485 1 1 470
1486 1 1 1250
1487 1 1 1585
1488 1 1 686
1489 1 1 795
1490 1 2 2296 2319
1491 1 1 472
1492 1 1 1548
1493 1 1 2853
1494 1 1 2331
1495 1 1 2511
1496 1 1 1137
1497 1 1 2533
1498 1 1 1258
1499 1 1 929
1500 1 1 2630
